agency_code,loan_type,property_type,loan_purpose,owner_occupancy,loan_amount_000s,action_taken,msamd,applicant_ethnicity,applicant_race,applicant_sex,applicant_income_000s,hoepa_status,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
9,1,1,1,1,102,3,38300,2,5,2,0,2,1,6977,7.21999979,72200,148.66000366210938,2365,2725
7,2,1,3,1,164,2,20700,2,3,2,62,2,1,11650,43.150001525878906,74900,107.68000030517578,3054,4295
7,2,1,1,1,88,3,38300,2,5,1,30,2,1,6132,2.5799999237060547,72200,95.68000030517578,1828,2439
5,1,1,3,1,20,3,33874,2,5,1,150,2,2,3430,4.659999847412109,102600,81.02999877929688,977,1298
2,1,1,1,2,100,3,37964,2,5,1,15,2,1,4359,58.77000045776367,57400,82.93000030517578,862,1788
1,1,1,1,1,80,3,38300,2,5,1,37,2,2,6132,2.5799999237060547,72200,95.68000030517578,1828,2439
3,1,1,3,1,125,3,38300,2,5,2,52,2,1,6132,2.5799999237060547,72200,95.68000030517578,1828,2439
7,2,1,3,1,205,3,37964,2,5,1,83,2,1,5094,9.579999923706055,57400,119.36000061035156,1362,2112
3,4,1,1,1,35,3,38300,2,5,1,47,2,1,6132,2.5799999237060547,72200,95.68000030517578,1828,2439
7,2,1,3,1,173,3,39740,2,5,2,0,2,1,3457,4.860000133514404,68900,90.23999786376953,933,1470
9,3,1,3,1,184,3,20700,2,5,1,63,2,1,11650,43.150001525878906,74900,107.68000030517578,3054,4295
1,1,1,1,2,35,3,38300,2,5,2,47,2,1,4279,2.640000104904175,72200,108.48999786376953,1406,1801
7,2,1,3,1,241,3,20700,1,5,2,39,2,1,11650,43.150001525878906,74900,107.68000030517578,3054,4295
7,2,1,1,1,71,3,38300,2,5,1,29,2,1,4279,2.640000104904175,72200,108.48999786376953,1406,1801
3,3,1,1,1,129,3,20700,2,3,1,110,2,1,11650,43.150001525878906,74900,107.68000030517578,3054,4295
9,1,1,3,1,136,3,37964,2,5,2,6,2,1,6212,9.300000190734863,57400,129.22000122070312,2052,2455
9,1,1,1,1,50,3,37964,2,3,2,18,2,1,4449,98.84999847,57400,102.69999694824219,1469,1859
7,2,1,1,1,167,3,20700,2,5,1,54,2,1,5274,33.86000061035156,74900,115.58000183105469,1460,2117
3,1,1,3,1,47,3,38300,2,5,2,31,2,1,3616,1.4900000095367432,72200,95.09999847,1237,1526
9,1,1,1,1,2,3,37964,2,3,1,36,2,2,4697,96.15000153,57400,26.610000610351562,510,1756
7,2,1,1,1,74,3,37964,2,3,2,24,2,1,2938,96.36000061035156,57400,81.98000336,673,891
7,1,1,3,1,251,3,37964,2,3,1,0,2,1,4131,78.23999786376953,57400,78.05999755859375,839,1424
7,3,1,3,1,60,3,38300,2,1,1,53,2,1,4436,0.5199999809265137,72200,102.11000061035156,1339,2059
9,1,1,3,1,73,3,20700,2,5,2,32,2,1,5274,33.86000061035156,74900,115.58000183105469,1460,2117
7,1,1,3,1,63,3,38300,2,5,2,33,2,1,4436,0.5199999809265137,72200,102.11000061035156,1339,2059
9,2,1,1,1,130,3,39740,1,5,2,48,2,1,8529,18.719999313354492,68900,110.54000091552734,3051,3569
7,1,1,3,2,207,3,33874,2,2,1,66,2,1,5737,31.270000457763672,102600,70.45999908447266,1132,1444
7,1,1,3,1,142,3,37964,2,2,1,60,2,1,2708,16.950000762939453,57400,137.82000732421875,756,1014
7,3,1,3,1,122,3,38300,2,1,1,53,2,1,1388,3.5999999046325684,72200,86.87000274658203,392,609
9,3,1,1,1,227,3,33874,2,5,1,32,2,1,5737,31.270000457763672,102600,70.45999908447266,1132,1444
7,1,1,3,1,160,3,20700,2,5,2,117,2,1,5274,33.86000061035156,74900,115.58000183105469,1460,2117
1,2,1,1,1,139,3,37964,1,5,2,27,2,1,8440,84.23999786376953,57400,51.540000915527344,1804,2902
7,1,1,1,1,77,3,37964,2,3,2,30,2,1,7245,94.87999725341797,57400,63.63999938964844,1541,2487
7,2,1,3,1,122,3,38300,2,5,2,26,2,1,3885,3.2200000286102295,72200,88.16000366210938,1393,1743
9,1,1,3,1,67,3,38300,1,5,1,27,2,1,3885,3.2200000286102295,72200,88.16000366210938,1393,1743
5,1,1,3,1,84,3,37964,2,5,1,55,2,1,4359,58.77000045776367,57400,82.93000030517578,862,1788
5,1,1,3,1,120,3,33874,2,5,2,47,2,2,5737,31.270000457763672,102600,70.45999908447266,1132,1444
7,1,1,1,1,833,2,33874,2,5,1,285,2,1,4425,3.680000066757202,102600,99.23999786376953,1508,1501
5,1,1,3,1,40,3,37964,2,3,1,50,2,2,4507,84.13999938964844,57400,69.16999816894531,646,1246
9,1,1,3,1,75,3,20700,2,5,1,53,2,1,5516,35.50999832,74900,69.25,755,2037
9,1,1,3,1,110,3,37964,2,5,2,62,2,1,1783,26.75,57400,189.0800018310547,409,470
7,1,1,1,1,98,3,38300,2,5,1,26,2,1,3686,4.309999942779541,72200,98.73999786376953,1182,1566
9,1,1,3,1,120,3,20700,2,5,2,80,2,1,4686,31.920000076293945,74900,77.33999633789062,1119,1789
9,1,1,3,1,65,3,37964,2,3,2,34,2,1,7984,97.27999877929688,57400,64.73000336,1199,2526
7,1,1,1,1,50,2,37964,2,5,1,12,2,1,4507,84.13999938964844,57400,69.16999816894531,646,1246
7,1,1,3,1,156,2,33874,2,5,1,125,2,1,7064,7.980000019073486,102600,100.79000091552734,2579,2583
7,2,1,1,1,280,3,20700,2,3,1,118,2,1,5238,29.440000534057617,74900,116.45999908447266,1250,1933
7,2,1,3,1,127,3,20700,2,3,1,60,2,1,5238,29.440000534057617,74900,116.45999908447266,1250,1933
9,1,1,1,1,150,3,33874,2,5,2,52,2,1,1992,13.760000228881836,102600,104.41000366210938,395,463
7,1,1,3,1,179,3,20700,2,5,1,175,2,1,5238,29.440000534057617,74900,116.45999908447266,1250,1933
7,1,1,3,1,383,3,33874,2,5,1,97,2,1,1992,13.760000228881836,102600,104.41000366210938,395,463
9,1,1,3,1,160,3,33874,2,5,2,3,2,1,1992,13.760000228881836,102600,104.41000366210938,395,463
9,1,1,3,1,140,3,49620,2,5,1,47,2,1,8064,4.820000171661377,70800,130.94000244140625,2306,2721
7,2,1,3,1,106,3,37964,1,5,1,15,2,1,7949,91.01999664,57400,43.36000061035156,1162,2603
7,2,1,3,1,187,3,20700,2,5,1,115,2,1,2764,25.979999542236328,74900,112.18000030517578,653,1686
7,1,1,3,1,214,3,20700,2,5,2,72,2,1,2764,25.979999542236328,74900,112.18000030517578,653,1686
7,1,1,1,1,157,3,37964,2,3,2,33,2,1,6314,59.74000168,57400,97.18000030517578,1323,2346
7,2,1,3,1,80,3,37964,2,3,2,20,2,1,3867,93.27999877929688,57400,81.83999633789062,953,1967
7,2,1,3,1,149,2,37964,2,3,1,95,2,1,5537,98.76999664,57400,76.30999755859375,1614,2169
9,1,1,3,1,112,3,20700,2,5,1,30,2,1,6912,29.87999916,74900,112.87999725341797,1922,3537
3,1,1,3,1,112,3,20700,2,5,1,40,2,1,6912,29.87999916,74900,112.87999725341797,1922,3537
7,1,1,1,1,71,3,37964,2,3,2,23,2,1,6591,93.45999908447266,57400,71.94999694824219,1201,2839
5,1,1,3,1,20,3,37964,2,3,1,65,2,2,4131,78.23999786376953,57400,78.05999755859375,839,1424
3,3,1,3,1,308,3,20700,2,3,1,59,2,1,6912,29.87999916,74900,112.87999725341797,1922,3537
7,3,1,3,1,217,3,37964,2,3,2,0,2,1,3207,98.62999725341797,57400,96.06999969482422,1051,1350
1,1,1,3,1,81,3,38300,2,5,1,109,2,1,3270,27.219999313354492,72200,62.689998626708984,756,1523
7,2,1,3,1,173,3,37964,2,5,1,71,2,1,5492,9.81000042,57400,130.41000366210938,1705,1783
5,1,1,3,1,25,3,37964,2,5,1,140,2,1,5763,17.010000228881836,57400,152.42999267578125,1660,1703
9,1,1,3,1,172,3,20700,1,5,1,46,2,1,6185,29.559999465942383,74900,83.68000030517578,1802,2518
9,1,1,3,1,156,3,37964,2,5,1,0,2,1,2827,23.12999916,57400,269,953,978
7,1,1,1,1,369,3,37964,2,2,1,79,2,1,7712,20.65999984741211,57400,189.00999450683594,2280,2486
2,1,1,3,2,75,3,20700,1,5,1,57,2,2,6185,29.559999465942383,74900,83.68000030517578,1802,2518
7,1,1,3,1,240,3,38300,2,3,1,110,2,1,2324,3.609999895095825,72200,113.77999877929688,816,985
9,1,1,1,2,66,3,39740,1,5,1,45,2,1,4275,82.63999938964844,68900,48.66999816894531,420,1506
5,1,1,3,1,50,3,37964,2,3,2,50,2,2,3547,98.27999877929688,57400,73.55000305175781,585,1286
7,1,1,3,1,80,3,37964,2,3,2,60,2,1,3547,98.27999877929688,57400,73.55000305175781,585,1286
7,1,1,3,2,275,2,37964,2,5,2,149,2,1,3912,16.229999542236328,57400,134.55999755859375,827,1542
9,1,1,3,1,120,3,20700,2,5,2,66,2,1,6185,29.559999465942383,74900,83.68000030517578,1802,2518
7,1,1,1,1,218,3,37964,2,5,2,28,2,1,5107,36.790000915527344,57400,141.80999755859375,1459,2016
7,1,1,1,1,144,3,37964,2,3,2,63,2,1,7325,98.83000183105469,57400,89.69999694824219,1713,2565
1,2,1,3,1,111,3,20700,2,5,1,47,2,1,6185,29.559999465942383,74900,83.68000030517578,1802,2518
7,2,1,3,1,68,3,20700,2,5,1,68,2,1,6185,29.559999465942383,74900,83.68000030517578,1802,2518
7,1,1,3,1,176,3,33874,2,5,1,88,2,1,4171,7.340000152587891,102600,117.56999969482422,1371,1469
7,1,1,3,1,100,3,38300,2,5,2,28,2,1,3510,1.850000023841858,72200,114.62999725341797,1175,1556
7,2,1,1,1,280,2,20700,1,5,1,56,2,1,4719,28.290000915527344,74900,104.12999725341797,1356,2331
7,2,1,1,1,118,3,37964,2,3,2,41,2,1,4655,98.44999694824219,57400,50.02000045776367,803,1394
7,2,1,1,1,132,3,20700,2,5,2,30,2,1,4719,28.290000915527344,74900,104.12999725341797,1356,2331
9,2,1,1,1,49,3,37964,2,3,2,12,2,1,6222,69.86000061035156,57400,72.86000061035156,844,2304
9,1,1,3,1,94,3,20700,2,5,1,27,2,1,4719,28.290000915527344,74900,104.12999725341797,1356,2331
9,1,1,3,1,550,3,33874,2,5,1,138,2,1,4163,14.43999958,102600,142.52000427246094,1260,1312
9,2,1,3,1,128,3,37964,2,3,1,64,2,1,3096,95.83000183105469,57400,109.86000061035156,836,1279
5,1,1,3,1,80,3,37964,2,5,2,30,2,2,4699,10,57400,127.79000091552734,1337,1817
7,1,1,1,1,423,3,33874,2,5,1,115,2,1,4163,14.43999958,102600,142.52000427246094,1260,1312
7,4,1,3,1,128,3,20700,2,5,2,0,2,1,4719,28.290000915527344,74900,104.12999725341797,1356,2331
7,3,1,1,1,186,2,37964,2,3,2,65,2,1,2598,94.83999633789062,57400,60.380001068115234,500,1272
9,1,1,1,1,85,3,20700,2,5,1,52,2,1,4719,28.290000915527344,74900,104.12999725341797,1356,2331
9,1,1,1,2,77,3,37964,2,2,2,120,2,1,7439,96.44000244140625,57400,100.5999984741211,1294,1997
7,1,1,1,1,480,3,33874,2,5,1,265,2,1,4163,14.43999958,102600,142.52000427246094,1260,1312
7,4,1,1,1,95,3,20700,2,5,1,41,2,1,1600,30.87999916,74900,71.80000305175781,653,2292
9,1,1,3,1,129,2,37964,2,3,2,68,2,1,3096,95.83000183105469,57400,109.86000061035156,836,1279
9,1,1,3,1,117,3,10900,2,3,1,101,2,1,6276,10.609999656677246,75200,91.62000274658203,1822,2693
7,1,1,3,1,147,2,20700,2,3,2,82,2,1,1600,30.87999916,74900,71.80000305175781,653,2292
7,2,1,1,1,103,3,37964,2,3,1,33,2,1,2167,98.25,57400,74.86000061035156,482,805
7,1,1,3,1,150,3,20700,2,5,1,23,2,1,1801,23.709999084472656,74900,76.16999816894531,551,2536
7,2,1,3,1,162,2,37964,2,3,1,0,2,1,2950,75.62999725341797,57400,147.19000244140625,787,1047
7,2,1,3,1,112,3,37964,2,3,2,96,2,1,3383,88.97000122070312,57400,66.47000122070312,594,1629
5,1,1,3,1,90,3,37964,1,3,2,10,2,1,7224,26.790000915527344,57400,74.79000091552734,1585,2784
9,1,1,3,2,44,3,20700,1,5,1,84,2,1,5083,48.13999938964844,74900,81.31999969482422,1381,3023
9,1,1,3,1,128,3,39740,2,5,1,89,2,1,6104,4.820000171661377,68900,92.16000366210938,1750,2137
9,1,1,3,1,202,3,20700,2,5,2,133,2,1,5083,48.13999938964844,74900,81.31999969482422,1381,3023
7,1,1,3,2,175,3,20700,2,5,1,58,2,1,5083,48.13999938964844,74900,81.31999969482422,1381,3023
9,1,1,1,1,165,3,20700,2,3,2,58,2,1,4658,29.219999313354492,74900,98.36000061035156,1475,2651
7,1,1,3,1,217,3,20700,1,5,2,72,2,1,5083,48.13999938964844,74900,81.31999969482422,1381,3023
7,2,1,3,1,86,3,37964,2,3,1,47,2,1,7439,96.44000244140625,57400,100.5999984741211,1294,1997
9,1,1,3,1,142,3,37964,2,5,1,52,2,1,4570,55.400001525878906,57400,85.01000213623047,1126,1729
7,2,1,3,1,51,3,20700,1,5,1,58,2,1,4658,29.219999313354492,74900,98.36000061035156,1475,2651
9,2,1,1,1,140,3,20700,2,3,2,31,2,1,5083,48.13999938964844,74900,81.31999969482422,1381,3023
7,1,1,3,1,88,2,20700,2,3,2,36,2,1,4658,29.219999313354492,74900,98.36000061035156,1475,2651
7,2,1,3,1,99,3,37964,2,3,2,38,2,1,7439,96.44000244140625,57400,100.5999984741211,1294,1997
7,1,1,1,2,100,3,20700,2,2,1,200,2,1,5083,48.13999938964844,74900,81.31999969482422,1381,3023
7,2,1,3,1,115,3,20700,1,5,2,80,2,1,4658,29.219999313354492,74900,98.36000061035156,1475,2651
9,3,1,3,1,169,3,20700,2,5,1,83,2,1,5083,48.13999938964844,74900,81.31999969482422,1381,3023
7,2,1,1,1,49,3,20700,2,5,2,0,2,1,4658,29.219999313354492,74900,98.36000061035156,1475,2651
9,1,1,3,2,143,3,37964,2,5,1,65,2,1,3551,16.309999465942383,57400,108.33000183105469,982,1484
7,2,1,3,1,198,3,37964,2,5,1,50,2,1,4288,4.619999885559082,57400,169.75,1200,1420
5,1,1,3,1,50,3,37964,2,5,2,66,2,1,6800,86.65000153,57400,60.63999938964844,1227,2608
9,1,1,1,1,114,3,20700,2,3,2,98,2,1,2907,59.54999923706055,74900,86.23999786376953,656,1301
7,2,1,3,1,50,3,37964,2,3,2,38,2,1,7245,94.87999725341797,57400,63.63999938964844,1541,2487
7,1,1,1,1,88,3,20700,2,5,1,64,2,1,2907,59.54999923706055,74900,86.23999786376953,656,1301
5,1,1,3,1,55,3,37964,2,3,1,42,2,1,6855,99.69000244140625,57400,96.55999755859375,1850,2528
7,4,1,1,1,74,3,20700,2,3,2,25,2,1,6916,63.59000015258789,74900,89.52999877929688,1532,3629
9,1,1,1,1,340,3,20700,2,5,1,86,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,1,1,1,2,50,2,20700,1,5,1,64,2,1,6916,63.59000015258789,74900,89.52999877929688,1532,3629
3,2,1,1,1,74,3,37964,2,3,2,58,2,1,4141,99.40000153,57400,61.540000915527344,889,1655
3,1,1,1,1,336,3,20700,2,3,1,117,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
3,1,1,1,1,75,3,20700,2,3,2,142,2,1,6916,63.59000015258789,74900,89.52999877929688,1532,3629
7,1,1,1,1,72,3,20700,1,4,1,42,2,1,6916,63.59000015258789,74900,89.52999877929688,1532,3629
9,1,1,1,1,331,3,20700,2,2,2,140,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
9,1,1,1,1,409,3,20700,2,3,1,75,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,3,1,3,1,93,3,20700,2,3,1,58,2,1,6916,63.59000015258789,74900,89.52999877929688,1532,3629
7,2,1,3,1,113,3,37964,2,3,1,39,2,1,2938,96.36000061035156,57400,81.98000336,673,891
9,3,1,3,1,212,3,20700,2,3,1,55,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,1,1,3,2,115,3,27780,2,5,2,30,2,1,2467,2.5899999141693115,60300,75.36000061035156,869,1421
7,2,1,3,1,262,2,37964,2,3,1,120,2,1,3927,87.84999847,57400,67.86000061035156,633,1519
9,1,1,1,2,220,3,20700,2,3,1,105,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
9,1,1,3,1,95,3,38300,2,5,1,98,2,1,5261,9.140000343322754,72200,98.20999908447266,1723,2362
5,1,1,3,1,25,3,37964,2,3,1,72,2,2,4422,22.520000457763672,57400,113.88999938964844,1167,1575
7,2,1,3,1,100,3,37964,2,3,2,44,2,1,3927,87.84999847,57400,67.86000061035156,633,1519
9,1,1,3,1,86,3,20700,2,2,2,41,2,1,7350,53.43000030517578,74900,86.19999694824219,1618,2700
7,2,1,3,1,99,3,37964,2,3,2,31,2,1,3547,98.27999877929688,57400,73.55000305175781,585,1286
7,2,1,3,1,97,2,37964,2,3,1,37,2,1,5236,96.73000336,57400,62.99000168,931,1792
1,1,1,1,2,76,3,20700,2,5,1,140,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,2,1,3,1,82,3,20700,2,5,2,38,2,1,7350,53.43000030517578,74900,86.19999694824219,1618,2700
7,2,1,3,1,350,3,37964,2,3,2,120,2,1,2229,84.20999908447266,57400,136.49000549316406,418,663
3,2,1,1,1,133,3,37964,2,5,1,39,2,1,3597,39.16999816894531,57400,107,890,1125
5,1,1,3,1,402,3,20700,2,5,2,110,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
3,1,1,3,1,45,2,27780,2,5,1,60,2,1,5039,3.809999942779541,60300,124.81999969482422,1683,2312
9,1,1,3,1,80,3,20700,2,5,1,100,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,2,1,3,1,122,3,20700,2,3,1,64,2,1,7350,53.43000030517578,74900,86.19999694824219,1618,2700
7,2,1,1,1,123,3,20700,1,5,1,32,2,1,4275,46.459999084472656,74900,84.83999633789062,1154,2372
7,3,1,1,1,77,3,20700,2,5,1,17,2,1,7350,53.43000030517578,74900,86.19999694824219,1618,2700
7,2,1,3,1,180,3,20700,2,2,2,56,2,1,2915,9.470000267028809,74900,103.12000274658203,817,1154
7,2,1,1,1,123,3,37964,2,3,1,36,2,1,3957,81.34999847,57400,34.95000076293945,645,1781
1,1,1,3,1,108,3,37964,2,5,1,65,2,1,4771,43.45000076293945,57400,75.12999725341797,762,1385
5,1,1,3,1,26,3,37964,2,3,1,20,2,1,7208,95.30999755859375,57400,66.37000274658203,1116,2162
7,3,1,3,1,175,3,20700,2,5,1,44,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
9,3,1,3,1,153,3,44300,2,5,1,91,2,1,3823,2.380000114440918,75000,81.81999969482422,1135,1667
7,1,1,1,1,116,3,20700,1,5,1,40,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
7,1,1,3,1,92,3,20700,2,5,2,38,2,1,7745,9.739999771118164,74900,86.44000244140625,2469,3146
5,1,1,3,1,80,3,37964,2,5,2,46,2,1,4570,55.400001525878906,57400,85.01000213623047,1126,1729
9,1,1,3,1,84,3,20700,2,1,1,37,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
7,2,1,3,1,181,3,33874,2,3,2,30,2,1,4466,25.209999084472656,102600,67.68000030517578,1276,1658
7,2,1,1,1,124,3,20700,1,5,1,57,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
7,1,1,3,1,65,3,37964,1,5,1,16,2,1,7245,94.87999725341797,57400,63.63999938964844,1541,2487
7,3,1,3,1,285,3,20700,2,3,1,81,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
7,2,1,1,1,110,3,37964,2,5,1,69,2,1,6314,59.74000168,57400,97.18000030517578,1323,2346
9,1,1,1,1,38,3,20700,2,3,2,29,2,1,7745,9.739999771118164,74900,86.44000244140625,2469,3146
7,2,1,3,1,112,3,37964,2,5,1,36,2,1,6363,38.880001068115234,57400,79.33000183105469,1602,2723
7,2,1,1,1,189,3,37964,2,3,2,51,2,1,6722,97.30999755859375,57400,71.91999816894531,1731,2815
7,2,1,1,1,136,3,20700,2,3,1,53,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
7,1,1,1,1,121,3,20700,2,5,1,77,2,1,6747,39.880001068115234,74900,93.91999816894531,1700,3262
9,1,1,3,1,48,3,37964,1,3,2,16,2,1,2527,97.90000153,57400,45.45000076293945,361,872
9,1,1,3,1,295,3,20700,2,5,1,105,2,1,3214,26.979999542236328,74900,87.87999725341797,1125,3709
3,2,1,1,1,113,3,37964,2,3,1,30,2,1,6363,38.880001068115234,57400,79.33000183105469,1602,2723
1,1,1,1,2,50,2,38300,2,5,1,106,2,1,3610,21.940000534057617,72200,86.94000244140625,714,1405
7,1,1,1,1,120,3,38300,2,5,1,50,2,1,6203,2.759999990463257,72200,100.7699966430664,2316,2619
7,2,1,1,1,104,3,20700,2,5,1,60,2,1,3214,26.979999542236328,74900,87.87999725341797,1125,3709
9,1,1,3,1,152,3,20700,2,5,2,25,2,1,7745,9.739999771118164,74900,86.44000244140625,2469,3146
7,2,1,1,1,132,3,20700,2,3,2,48,2,1,3214,26.979999542236328,74900,87.87999725341797,1125,3709
9,1,1,1,1,162,3,37964,2,2,2,23,2,1,4738,73.30000305175781,57400,146.42999267578125,930,1238
3,1,1,3,1,137,3,20700,2,5,1,26,2,1,7745,9.739999771118164,74900,86.44000244140625,2469,3146
9,1,1,3,1,220,3,33874,2,5,1,72,2,1,5838,8.909999847,102600,133.94000244140625,1773,1960
7,1,1,3,1,75,3,20700,2,5,1,45,2,1,3214,26.979999542236328,74900,87.87999725341797,1125,3709
7,3,1,3,1,210,3,38300,2,5,1,58,2,1,5821,2.390000104904175,72200,115.0199966430664,2223,2584
2,1,1,1,1,100,3,27780,2,5,2,32,2,1,4774,5.429999828338623,60300,119.37999725341797,877,1080
7,1,1,3,1,136,3,20700,2,3,1,109,2,1,3214,26.979999542236328,74900,87.87999725341797,1125,3709
7,3,1,1,1,40,3,20700,2,3,1,57,2,1,7745,9.739999771118164,74900,86.44000244140625,2469,3146
7,1,1,1,1,298,3,20700,2,3,2,79,2,1,6239,41.54999923706055,74900,94.88999938964844,1582,2631
3,1,1,1,1,125,3,37964,2,3,2,26,2,1,5479,81.16000366210938,57400,72.70999908447266,721,1747
9,1,1,3,1,83,3,20700,2,5,2,27,2,1,7745,9.739999771118164,74900,86.44000244140625,2469,3146
9,1,1,3,1,135,3,20700,2,5,1,45,2,1,6239,41.54999923706055,74900,94.88999938964844,1582,2631
7,1,1,1,1,298,3,20700,2,3,2,79,2,1,6239,41.54999923706055,74900,94.88999938964844,1582,2631
7,1,1,3,1,180,3,37964,2,5,2,60,2,1,1563,11.390000343322754,57400,152.61000061035156,544,526
9,1,1,3,1,109,3,20700,2,5,1,58,2,1,6239,41.54999923706055,74900,94.88999938964844,1582,2631
7,1,1,1,1,330,3,49620,2,5,1,200,2,1,4666,3.880000114440918,70800,128.64999389648438,1417,1710
7,2,1,1,1,175,3,20700,1,3,1,35,2,1,6239,41.54999923706055,74900,94.88999938964844,1582,2631
7,2,1,1,1,114,3,20700,2,5,1,51,2,1,8098,29.15999984741211,74900,117.72000122070312,2421,2940
7,2,1,3,1,70,3,39740,1,5,2,0,2,1,3990,80.34999847,68900,24.15999984741211,446,1151
7,1,1,3,2,146,3,20700,2,5,1,71,2,1,4127,14.050000190734863,74900,108.87000274658203,1126,2120
7,1,1,3,2,202,3,20700,2,5,1,216,2,1,4127,14.050000190734863,74900,108.87000274658203,1126,2120
7,1,1,1,1,91,3,49620,2,5,1,48,2,1,6712,13.680000305175781,70800,91.76999664,1947,2573
5,4,1,1,1,86,3,49620,2,5,2,28,2,1,5401,7.460000038146973,70800,92.75,1669,2084
7,3,1,1,1,77,3,38300,2,5,2,47,2,1,3483,5.230000019073486,72200,73.01999664,1071,1739
7,4,1,1,1,91,3,20700,2,5,2,43,2,1,4127,14.050000190734863,74900,108.87000274658203,1126,2120
7,2,1,1,1,196,3,37964,2,2,1,107,2,1,4771,43.45000076293945,57400,75.12999725341797,762,1385
9,3,1,1,2,160,3,20700,2,5,1,129,2,1,8098,29.15999984741211,74900,117.72000122070312,2421,2940
7,2,1,1,1,162,2,20700,2,5,2,40,2,1,8098,29.15999984741211,74900,117.72000122070312,2421,2940
7,2,1,1,1,135,3,20700,1,5,1,18,2,1,8098,29.15999984741211,74900,117.72000122070312,2421,2940
7,2,1,3,1,115,3,37964,2,5,1,0,2,1,4899,65.88999938964844,57400,54.49000168,802,1858
2,4,1,1,1,43,3,20700,2,5,1,37,2,1,3928,20.420000076293945,74900,109.76000213623047,1230,1704
2,1,1,1,1,3,2,37964,2,3,2,58,2,2,5126,96.86000061035156,57400,82.51000213623047,949,1691
7,2,1,1,1,225,3,33874,2,5,1,45,2,1,4333,19.760000228881836,102600,84.48999786376953,1242,1492
7,2,1,1,1,119,3,37964,2,3,1,63,2,1,4696,94.41999816894531,57400,80.62000274658203,845,2087
7,4,1,1,1,353,3,33874,1,5,1,60,2,1,4333,19.760000228881836,102600,84.48999786376953,1242,1492
9,3,1,3,1,186,3,33874,2,5,1,113,2,1,4333,19.760000228881836,102600,84.48999786376953,1242,1492
3,1,1,1,2,100,3,37964,2,5,2,20,2,2,4422,22.520000457763672,57400,113.88999938964844,1167,1575
7,3,1,1,1,184,3,20700,2,5,1,60,2,1,5842,8.590000153,74900,111.23999786376953,1829,2256
9,1,1,3,1,105,3,37964,2,3,1,29,2,1,4830,98.62999725341797,57400,88.30000305175781,1266,2003
7,2,1,3,1,148,3,37964,2,5,1,62,2,1,2471,9.020000457763672,57400,113,631,836
5,1,1,3,1,11,3,33874,2,5,2,15,2,1,3532,11.890000343322754,102600,120.9000015258789,990,1062
7,1,1,3,1,474,3,37964,2,2,2,107,2,1,5094,9.579999923706055,57400,119.36000061035156,1362,2112
7,1,1,3,2,28,3,37964,1,5,2,19,2,1,5725,75.38999938964844,57400,30.65999984741211,822,2508
9,2,1,3,2,46,3,37964,1,5,2,0,2,1,4411,97.69000244140625,57400,37.70000076293945,653,1683
7,3,1,1,1,87,2,37964,2,3,2,19,2,1,7949,91.01999664,57400,43.36000061035156,1162,2603
7,3,1,1,1,73,3,49660,2,3,1,59,2,1,2395,58.33000183105469,55800,46.349998474121094,611,1492
7,2,1,1,1,108,2,37964,2,3,2,48,2,1,2118,98.58000183105469,57400,42.33000183105469,495,1046
7,1,1,3,1,125,3,38300,2,5,1,60,2,1,4714,0.7799999713897705,72200,85.15000153,1666,1998
3,1,1,1,1,79,2,49660,2,5,2,42,2,1,2771,3.140000104904175,55800,87.69999694824219,645,1087
7,3,1,3,1,145,3,37964,2,3,1,42,2,1,9146,75.37000274658203,57400,41.04999923706055,1371,2839
9,1,1,3,1,50,3,37964,1,5,2,30,2,1,8440,84.23999786376953,57400,51.540000915527344,1804,2902
7,2,1,3,1,117,3,38300,2,5,1,16,2,1,5771,0.20999999344348907,72200,127.94000244140625,2062,2387
3,2,1,1,1,183,3,49660,2,5,2,77,2,1,4831,1.8200000524520874,55800,113.0999984741211,1602,1874
7,2,1,1,1,73,3,37964,2,5,1,44,2,1,9146,75.37000274658203,57400,41.04999923706055,1371,2839
3,2,1,1,1,59,3,37964,2,3,2,30,2,1,3259,99.72000122070312,57400,72.01000213623047,511,1572
7,2,1,1,1,165,3,35084,1,3,1,70,2,1,4306,7.079999923706055,99800,56.689998626708984,1468,4232
7,2,1,3,1,277,3,49660,2,5,1,177,2,1,3085,4.730000019073486,55800,99.36000061035156,785,1258
